householdID,total_ppl,own_rent,square_foot,household_income,number_pets,region,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
1899,1.0,rent,2695,110923.9,1,South Shore,3328.13,3656.14,1.0,Yes
1900,2.0,own,1781,105290.16,2,South Shore,3582.7,3852.63,2.0,Yes
1901,2.0,own,3688,81428.09,2,South Shore,3251.39,3266.97,2.0,No
1902,1.0,rent,4118,116056.1,2,MetroWest,5410.13,4431.44,1.0,No
1903,3.0,own,2214,60277.94,1,North Shore,1607.68,2472.28,3.0,No
1904,2.0,own,3080,83193.45,2,Middlesex,4170.52,4412.2,2.0,No
1905,2.0,own,4308,58401.19,2,North Shore,3048.78,3266.75,2.0,No
1906,2.0,own,2264,91804.54,0,Suffolk,5275.24,4648.71,2.0,Yes
1907,1.0,own,2333,69042.56,1,South Shore,3084.11,2683.45,1.0,Yes
1908,2.0,own,2734,52340.02,3,North Shore,2999.33,2530.82,2.0,No
1909,1.0,rent,2410,97564.37,2,Suffolk,4577.84,3577.57,1.0,No
1910,2.0,rent,3796,78651.71,2,MetroWest,6436.77,4192.51,2.0,No
1911,2.0,own,1794,88239.26,2,South Shore,1823.67,3300.01,2.0,No
1912,1.0,own,4019,55261.48,1,Middlesex,3845.79,4219.67,1.0,No
1913,1.0,rent,2089,89927.04,0,North Shore,2767.62,4160.98,1.0,No
1914,3.0,own,1614,71560.19,1,MetroWest,3350.67,3711.06,3.0,No
1915,1.0,own,2140,83874.13,2,Suffolk,2273.12,3181.6,1.0,No
1916,1.0,own,2692,82110.26,1,South Shore,3861.63,3565.6,1.0,Yes
1917,2.0,rent,3807,98073.32,1,Middlesex,3211.34,3806.89,2.0,Yes
1918,2.0,rent,4287,103726.04,2,South Shore,4093.18,4122.32,2.0,No
1919,1.0,own,3479,89648.93,1,Suffolk,4323.03,4012.58,1.0,No
1920,3.0,rent,3772,48582.51,2,Middlesex,2201.56,3575.69,3.0,Yes
1921,1.0,own,3023,83031.63,3,Suffolk,4666.96,4983.53,1.0,No
1922,1.0,rent,2878,89175.65,2,Middlesex,2558.48,3643.67,1.0,No
1923,2.0,own,3289,58373.34,2,Middlesex,3241.49,4942.66,2.0,No
1924,1.0,own,3152,91597.95,3,Suffolk,3572.27,3814.22,1.0,No
1925,1.0,own,2314,102424.84,1,MetroWest,4771.79,4201.35,1.0,No
1926,2.0,own,3558,76839.53,2,South Shore,3883.8,4938.3,2.0,No
1927,2.0,rent,3897,48778.1,2,North Shore,2093.72,3972.75,2.0,Yes
1928,2.0,own,4132,126368.86,1,MetroWest,4463.71,3668.58,2.0,No
1929,2.0,own,1501,55143.94,1,MetroWest,4431.55,4481.28,2.0,No
1930,2.0,own,3565,51087.68,1,North Shore,2667.77,4369.1,2.0,No
1931,0.0,own,3117,86404.13,1,Suffolk,4580.61,4523.28,0.0,Yes
1932,0.0,own,3707,80716.71,1,Suffolk,2970.67,4581.37,0.0,No
1933,2.0,own,3087,73987.87,2,North Shore,2037.33,2952.3,2.0,Yes
1934,3.0,own,2150,106250.02,1,MetroWest,4674.34,4177.65,3.0,No
1935,0.0,own,2683,82477.6,1,Suffolk,3840.73,3856.31,0.0,No
1936,0.0,own,2505,100179.68,2,Suffolk,3111.01,3246.61,0.0,No
1937,1.0,own,2861,61052.85,2,Suffolk,3333.36,3619.4,1.0,No
1938,1.0,rent,1376,80140.75,1,South Shore,2411.54,3870.38,1.0,No
1939,2.0,own,4523,108840.98,2,MetroWest,4788.24,4375.21,2.0,No
1940,3.0,own,2836,4827.45,1,North Shore,2009.94,2967.96,3.0,No
1941,0.0,own,3446,81912.54,2,North Shore,1563.12,3300.81,0.0,No
1942,2.0,own,4487,80427.26,1,South Shore,3985.26,3846.64,2.0,No
1943,3.0,rent,2390,79426.72,3,South Shore,3428.89,3830.23,3.0,Yes
1944,2.0,own,2125,91583.79,1,MetroWest,4375.22,3032.98,2.0,Yes
1945,1.0,rent,2954,80594.7,2,Middlesex,2966.57,4832.05,1.0,No
1946,2.0,own,3668,113085.34,1,Middlesex,1470.91,4987.3,2.0,Yes
1947,1.0,own,1983,58615.07,1,Middlesex,3068.97,5500.64,1.0,Yes
1948,0.0,own,2034,56464.14,1,Middlesex,4500.52,4379.02,0.0,Yes
1949,2.0,own,3414,65427.39,1,Middlesex,3942.89,5086.68,2.0,No
1950,,rent,3043,76477.19,1,Suffolk,4377.53,3337.04,,No
1951,1.0,own,1994,114222.81,1,Suffolk,3543.43,4021.47,1.0,Yes
1952,1.0,own,4848,88199.57,2,North Shore,3526.27,3728.92,1.0,No
1953,1.0,own,2474,98069.12,2,Suffolk,4069.02,4408.35,1.0,No
1954,1.0,rent,3802,74544.29,1,Middlesex,3603.46,4733.11,1.0,Yes
1955,1.0,own,3228,87008.85,2,Suffolk,1864.92,4072.1,1.0,No
1956,2.0,own,3132,90321.94,2,Middlesex,4060.21,5019.26,2.0,No
1957,0.0,own,4331,102569.3,1,Middlesex,2082.4,3832.4,0.0,No
1958,0.0,own,3115,71357.37,1,Suffolk,4141.72,4531.21,0.0,Yes
1959,1.0,own,2530,83661.39,1,MetroWest,5790.75,4517.12,1.0,No
1960,2.0,own,3185,56766.4,1,South Shore,4577.72,2975.76,2.0,No
1961,2.0,own,3479,84147.82,2,North Shore,3380.55,3531.04,2.0,No
1962,2.0,own,3730,65060.17,1,North Shore,3584.89,3444.79,2.0,No
1963,2.0,rent,2697,100915.46,2,South Shore,3061.09,4551.01,2.0,No
1964,2.0,own,1891,70135.38,1,North Shore,4319.45,3192.81,2.0,No
1965,1.0,own,4306,81991.86,2,Middlesex,2284.87,4369.71,1.0,Yes
1966,1.0,own,2124,36541.65,2,South Shore,2670.15,3289.52,1.0,Yes
1967,2.0,own,3029,123078.91,4,MetroWest,5362.7,4543.96,2.0,No
1968,1.0,own,3122,97666.06,1,Suffolk,4469.97,3122.79,1.0,No
1969,2.0,own,4016,59686.96,2,North Shore,3154.13,3866.0,2.0,No
1970,3.0,rent,3868,91737.66,1,MetroWest,4919.17,5090.28,3.0,No
1971,0.0,own,2452,101612.13,1,Suffolk,3933.8,4063.28,0.0,No
1972,2.0,own,2323,87597.61,1,MetroWest,6336.64,4208.01,2.0,No
1973,1.0,rent,2527,56135.7,4,Middlesex,940.52,3697.84,1.0,No
1974,2.0,own,2709,90007.79,1,South Shore,3608.76,3496.3,2.0,No
1975,2.0,rent,3732,83635.01,2,MetroWest,4423.24,4306.27,2.0,No
1976,1.0,own,3592,104517.72,1,MetroWest,3443.44,4423.66,1.0,No
1977,1.0,own,4803,120298.3,0,MetroWest,4051.76,4331.0,1.0,No
1978,2.0,own,1883,31704.51,0,North Shore,1118.7,3770.35,2.0,No
1979,0.0,own,2243,77741.73,2,Suffolk,4580.45,4201.26,0.0,No
1980,1.0,own,2873,83205.88,1,North Shore,2691.44,3258.03,1.0,No
1981,2.0,own,2783,62288.03,1,Middlesex,2864.35,4309.47,2.0,No
1982,1.0,own,4262,127518.03,2,MetroWest,4000.97,4902.32,1.0,No
1983,0.0,own,3968,44982.16,1,North Shore,1702.34,4664.31,0.0,Yes
1984,1.0,rent,4973,61393.6,2,North Shore,2303.4,3712.01,1.0,No
1985,2.0,own,4133,53654.31,1,Middlesex,2581.9,5031.25,2.0,Yes
1986,2.0,own,3423,73391.32,2,North Shore,1795.42,4419.77,2.0,Yes
1987,3.0,rent,2144,118413.41,1,MetroWest,4145.94,4227.49,3.0,Yes
1988,1.0,own,4211,120618.26,3,Suffolk,4609.98,5276.55,1.0,No
1989,0.0,rent,1935,86132.04,2,Suffolk,3594.02,3464.84,0.0,No
1990,1.0,own,3141,93354.03,1,South Shore,3092.78,3766.82,1.0,Yes
1991,2.0,own,4393,108572.75,2,South Shore,3634.88,4270.97,2.0,Yes
1992,1.0,own,3089,84148.27,0,North Shore,3967.81,2111.18,1.0,No
1993,3.0,own,2391,116093.56,3,South Shore,4205.74,2712.55,3.0,No
1994,3.0,own,3031,82523.26,3,Middlesex,672.26,4874.65,3.0,No
1995,2.0,own,4105,47140.31,1,North Shore,4732.1,2389.23,2.0,No
1996,2.0,own,3770,119496.71,3,MetroWest,4948.56,4822.14,2.0,No
1997,1.0,own,2368,50362.22,2,South Shore,3881.98,3688.68,1.0,No
1998,3.0,own,1752,55144.98,0,North Shore,2239.94,3881.35,3.0,No
1999,1.0,own,4066,77552.29,2,South Shore,2799.75,4236.57,1.0,No
2000,2.0,own,3801,68414.64,2,Middlesex,3577.34,4302.99,2.0,No
2001,3.0,rent,3150,47822.07,2,North Shore,2342.96,2638.75,3.0,No
2002,2.0,own,3392,46644.9,3,North Shore,2636.33,3983.65,2.0,No
2003,2.0,own,2606,100580.63,2,MetroWest,5392.69,3971.89,2.0,No
2004,1.0,own,2710,60418.09,1,South Shore,4697.41,3655.82,1.0,Yes
2005,1.0,rent,1809,94840.26,0,Middlesex,2994.46,3366.29,1.0,No
2006,0.0,own,2744,66345.43,2,Middlesex,3571.96,3073.73,0.0,No
2007,1.0,rent,1945,115587.71,1,MetroWest,5836.9,4422.05,1.0,Yes
2008,2.0,own,3937,84161.69,2,Middlesex,3602.67,4109.29,2.0,No
2009,2.0,rent,3477,74150.5,3,South Shore,3263.48,4711.14,2.0,No
2010,0.0,own,3865,101775.04,0,Suffolk,3966.0,3999.3,0.0,No
2011,1.0,own,2910,48901.66,1,Middlesex,3388.18,3504.39,1.0,No
2012,1.0,rent,4161,60855.61,2,North Shore,651.27,3102.83,1.0,No
2013,2.0,own,3919,90653.43,1,Middlesex,3339.96,5147.22,2.0,No
2014,1.0,own,2219,108588.32,2,Suffolk,3739.72,4071.86,1.0,No
2015,1.0,rent,4280,119359.33,0,MetroWest,5142.74,5280.74,1.0,No
2016,1.0,own,2903,130002.91,1,MetroWest,5626.46,3655.75,1.0,No
2017,1.0,own,3735,71434.84,2,Middlesex,3612.53,6325.13,1.0,No
2018,2.0,own,4303,90753.48,1,Middlesex,2454.59,2882.66,2.0,Yes
2019,2.0,own,4182,115714.92,1,Suffolk,4456.03,4799.49,2.0,Yes
2020,2.0,own,3693,66523.69,2,Middlesex,2981.45,4494.84,2.0,No
2021,2.0,rent,2850,64876.35,1,Middlesex,3674.9,1935.02,2.0,No
2022,2.0,rent,3148,67077.1,2,Middlesex,3789.22,4496.0,2.0,No
2023,1.0,rent,3379,106954.11,2,South Shore,2621.71,3928.35,1.0,No
2024,1.0,own,1705,115164.02,1,Suffolk,4904.9,3459.25,1.0,No
2025,1.0,own,2768,82464.28,2,North Shore,1895.91,4158.49,1.0,No
2026,1.0,own,3993,140854.74,1,MetroWest,4840.62,3552.11,1.0,No
2027,2.0,own,3238,95588.68,1,North Shore,2229.84,2691.36,2.0,No
2028,2.0,own,2915,125988.57,1,MetroWest,4128.06,4143.04,2.0,No
2029,1.0,own,2874,87982.25,1,Middlesex,2613.73,5157.56,1.0,No
2030,0.0,own,1949,101366.59,2,Suffolk,3263.04,4715.55,0.0,No
2031,1.0,own,3058,99716.09,2,Suffolk,2635.82,4288.28,1.0,Yes
2032,1.0,own,4799,92660.4,2,North Shore,1419.33,4049.63,1.0,No
2033,3.0,own,2547,121757.98,1,MetroWest,4021.12,4844.09,3.0,No
2034,3.0,own,2449,75862.2,2,South Shore,3406.64,4450.73,3.0,No
2035,2.0,rent,2098,68519.83,2,Middlesex,3509.8,4173.05,2.0,No
2036,2.0,own,2952,96074.0,1,South Shore,3283.62,4050.54,2.0,No
2037,3.0,rent,2400,133044.31,3,MetroWest,5006.81,4263.2,3.0,No
2038,1.0,own,2084,89197.64,3,Suffolk,5617.05,3706.77,1.0,No
2039,2.0,own,5338,72300.34,1,South Shore,4096.45,4769.05,2.0,Yes
2040,2.0,own,3165,64508.29,2,Middlesex,3681.97,4433.82,2.0,No
2041,2.0,own,2551,111954.47,0,MetroWest,5235.99,4599.67,2.0,No
2042,1.0,own,2319,92819.58,0,South Shore,3289.63,3489.22,1.0,Yes
2043,1.0,own,4386,137876.19,2,Middlesex,1833.24,6084.54,1.0,No
2044,1.0,rent,3080,60858.28,2,North Shore,957.84,3442.88,1.0,No
2045,2.0,own,2303,104218.75,0,Suffolk,3898.38,4215.85,2.0,Yes
2046,1.0,own,2556,65339.31,0,Middlesex,3059.38,3773.95,1.0,No
2047,3.0,own,3572,84502.37,0,North Shore,2490.53,4590.51,3.0,No
2048,2.0,own,3138,42462.53,3,North Shore,2032.42,3565.84,2.0,Yes
2049,2.0,own,2862,110188.37,2,Middlesex,2910.07,4089.3,2.0,No
2050,2.0,own,4127,87371.15,2,South Shore,3092.37,3768.25,2.0,Yes
2051,3.0,rent,3241,84221.25,1,South Shore,2234.41,3614.51,3.0,Yes
2052,2.0,rent,3586,114232.63,1,MetroWest,6118.65,4228.85,2.0,Yes
2053,1.0,own,3177,111150.51,1,MetroWest,4528.21,4782.82,1.0,No
2054,1.0,rent,3472,119648.5,2,MetroWest,4315.57,4667.98,1.0,No
2055,1.0,own,5104,34572.8,1,North Shore,2641.66,4126.38,1.0,No
2056,1.0,own,4540,57953.68,1,North Shore,1941.67,4095.12,1.0,Yes
2057,0.0,own,4466,111031.98,2,Suffolk,3266.92,4658.46,0.0,Yes
2058,2.0,own,3075,138601.16,2,MetroWest,4250.89,3097.64,2.0,Yes
2059,1.0,own,4321,108351.51,2,South Shore,4104.27,3703.82,1.0,No
2060,1.0,own,2521,99474.78,2,Suffolk,3488.14,4576.33,1.0,Yes
2061,2.0,own,3611,121232.74,1,MetroWest,5796.99,5068.52,2.0,No
2062,3.0,rent,3608,49567.02,2,North Shore,2648.36,3567.91,3.0,No
2063,1.0,own,1625,81727.39,2,North Shore,455.92,3745.98,1.0,No
2064,3.0,own,1974,104154.92,1,South Shore,4260.61,3949.85,3.0,No
2065,1.0,own,1887,67887.95,0,South Shore,3322.8,3823.13,1.0,No
2066,2.0,own,4157,42077.02,1,North Shore,861.09,3560.84,2.0,No
2067,1.0,rent,3352,130546.65,3,MetroWest,6673.97,4947.94,1.0,No
2068,1.0,own,2509,97020.41,2,Suffolk,5266.52,3742.89,1.0,No
2069,1.0,rent,2878,75879.41,1,Suffolk,3356.55,4271.18,1.0,No
2070,2.0,own,4415,56680.61,2,Middlesex,2141.33,4553.84,2.0,No
2071,3.0,rent,3621,52891.96,2,South Shore,2218.95,3584.5,3.0,Yes
2072,2.0,rent,2548,36251.52,1,Middlesex,3058.61,4737.72,2.0,No
2073,1.0,own,3161,84460.88,2,Middlesex,2719.5,4874.51,1.0,No
2074,2.0,rent,3617,108654.24,1,South Shore,4756.61,3928.43,2.0,Yes
2075,2.0,rent,2535,98343.1,2,MetroWest,3788.43,3641.94,2.0,Yes
2076,1.0,own,2812,89651.34,2,Suffolk,3570.47,4974.56,1.0,Yes
2077,2.0,own,3864,94541.22,2,North Shore,2080.14,3132.56,2.0,No
2078,2.0,own,3349,74198.42,2,Middlesex,4273.17,5074.57,2.0,No
2079,2.0,own,4746,80254.47,1,South Shore,3702.33,2955.97,2.0,Yes
2080,1.0,own,3006,99705.45,1,Suffolk,3631.32,5314.36,1.0,Yes
2081,2.0,own,4508,110493.54,1,Suffolk,4495.6,5057.29,2.0,No
2082,2.0,own,4398,78185.41,1,MetroWest,3954.23,4820.1,2.0,No
2083,2.0,own,4227,88134.3,1,South Shore,3261.46,4537.32,2.0,No
2084,0.0,own,2905,123517.13,0,Suffolk,4886.15,3151.23,0.0,No
2085,2.0,own,1984,23346.73,1,North Shore,2477.3,3150.69,2.0,No
2086,2.0,own,3294,96811.38,1,MetroWest,6824.4,2807.23,2.0,No
2087,2.0,own,3933,72886.86,1,South Shore,3507.86,4063.99,2.0,No
2088,1.0,own,3070,106605.93,1,Middlesex,4189.67,5177.55,1.0,No
2089,2.0,own,1943,120484.98,2,MetroWest,3415.58,3086.59,2.0,No
2090,1.0,own,3665,72710.66,1,North Shore,1267.27,4062.09,1.0,Yes
2091,2.0,own,3308,98310.44,2,Middlesex,2580.17,4353.48,2.0,No
2092,1.0,rent,1641,79588.97,1,Middlesex,3903.92,2083.02,1.0,Yes
2093,2.0,own,2149,80657.02,1,South Shore,3906.47,4231.77,2.0,No
2094,2.0,own,2876,136346.9,3,MetroWest,6151.25,4786.16,2.0,Yes
2095,3.0,rent,2144,62985.48,0,Middlesex,3568.98,3859.05,3.0,No
2096,2.0,own,1921,93989.92,0,South Shore,5306.6,3778.76,2.0,Yes
2097,3.0,own,4258,84311.66,1,Middlesex,3229.86,4451.76,3.0,Yes
2098,4.0,own,2606,78488.19,2,MetroWest,5845.86,4156.98,4.0,No
2099,2.0,own,1317,59260.03,3,North Shore,1423.34,2749.5,2.0,No
2100,4.0,own,3112,71814.57,2,North Shore,1420.15,3390.24,4.0,No
2101,2.0,own,3805,80571.99,1,Middlesex,2432.55,4487.8,2.0,No
2102,2.0,own,2967,110427.61,1,MetroWest,5357.8,3845.39,2.0,No
2103,1.0,rent,2165,6849.08,1,North Shore,3034.19,3328.87,1.0,No
2104,1.0,rent,2399,76295.83,2,MetroWest,4898.41,4962.37,1.0,No
2105,1.0,rent,2648,90976.6,1,South Shore,2940.66,3584.21,1.0,No
2106,1.0,own,2450,107894.47,1,Suffolk,5671.86,3305.52,1.0,No
2107,1.0,own,4702,87247.53,3,Middlesex,1668.92,4264.24,1.0,Yes
2108,1.0,own,4348,75200.68,2,Middlesex,5285.74,3825.22,1.0,No
2109,2.0,rent,2260,64083.62,1,Middlesex,2635.99,4509.42,2.0,No
2110,1.0,own,2370,84393.91,3,Middlesex,1451.12,3997.74,1.0,No
2111,1.0,own,3637,77386.31,1,Suffolk,3926.66,5033.23,1.0,No
2112,3.0,own,2808,104605.81,3,MetroWest,4122.54,3311.09,3.0,No
2113,2.0,rent,2030,66728.92,0,South Shore,3171.59,2470.67,2.0,No
2114,2.0,own,3033,81648.86,3,South Shore,3334.25,4047.65,2.0,No
2115,3.0,own,3388,58691.47,1,North Shore,2762.21,3852.15,3.0,No
2116,1.0,own,1414,119772.37,1,MetroWest,4589.88,4340.28,1.0,Yes
2117,3.0,own,2278,102935.55,1,Middlesex,2433.06,2026.86,3.0,No
2118,1.0,own,2444,118640.48,1,MetroWest,4787.38,3967.89,1.0,No
2119,2.0,own,2439,58795.71,1,North Shore,2770.4,2955.97,2.0,No
2120,1.0,own,3611,60526.08,1,North Shore,3682.34,4083.75,1.0,No
2121,1.0,own,1606,91099.81,3,Suffolk,2319.46,3934.97,1.0,No
2122,2.0,rent,2821,94584.42,2,MetroWest,4440.93,4225.72,2.0,No
2123,1.0,own,2641,75414.37,1,South Shore,3543.12,4524.09,1.0,No
2124,1.0,own,3370,134808.86,2,MetroWest,4655.05,4000.19,1.0,No
2125,2.0,own,2707,71847.29,2,South Shore,2355.22,3631.45,2.0,No
2126,1.0,own,2586,77230.83,0,Suffolk,3518.99,3592.39,1.0,No
2127,4.0,own,4658,84439.21,2,South Shore,3112.25,3779.53,4.0,No
2128,3.0,own,2137,90730.25,1,South Shore,3451.71,3468.05,3.0,No
2129,2.0,own,2217,71544.86,3,Middlesex,3029.37,3366.48,2.0,No
2130,1.0,own,4282,92648.95,2,Suffolk,3431.8,4805.47,1.0,Yes
2131,2.0,own,3719,67726.61,1,North Shore,819.72,3004.68,2.0,Yes
2132,1.0,own,3615,82337.43,2,South Shore,1496.19,4163.44,1.0,No
2133,3.0,own,3783,55002.21,3,North Shore,3130.21,2483.06,3.0,No
2134,0.0,own,4397,110860.11,2,Suffolk,3009.39,5215.18,0.0,No
2135,0.0,rent,3035,94776.44,1,Suffolk,5070.8,4395.6,0.0,No
2136,1.0,own,3331,69705.17,2,South Shore,3541.86,3940.4,1.0,No
2137,2.0,own,2215,98680.03,2,MetroWest,4387.82,4881.48,2.0,No
2138,3.0,rent,1436,72208.04,3,Middlesex,2206.29,3366.83,3.0,No
2139,2.0,own,2768,88113.07,1,North Shore,1979.88,3076.22,2.0,Yes
2140,2.0,own,3644,54118.37,1,South Shore,3758.15,4130.25,2.0,No
2141,1.0,rent,3191,46408.94,1,South Shore,4357.8,3684.08,1.0,No
2142,2.0,own,2450,82901.01,2,South Shore,4433.19,3824.63,2.0,No
2143,2.0,own,3956,44466.36,1,North Shore,3316.7,3582.72,2.0,No
2144,1.0,own,2518,47269.67,2,Middlesex,4032.77,3038.31,1.0,No
2145,3.0,own,2987,67771.85,2,North Shore,2648.93,2691.66,3.0,No
2146,0.0,own,2113,79223.99,1,Suffolk,3781.55,4015.33,0.0,No
2147,1.0,own,2250,91674.45,1,South Shore,2895.88,3531.2,1.0,No
2148,3.0,own,3212,44852.6,2,North Shore,26.59,4601.92,3.0,Yes
2149,1.0,rent,3041,79116.03,2,Suffolk,4865.01,4183.39,1.0,No
2150,0.0,own,3070,67346.92,1,North Shore,1403.16,2805.56,0.0,No
2151,2.0,own,4047,50159.0,0,South Shore,589.29,3858.88,2.0,No
2152,3.0,own,4152,91499.04,3,South Shore,3312.91,4082.1,3.0,No
2153,1.0,own,2202,109770.02,1,MetroWest,5829.29,3490.33,1.0,No
2154,0.0,own,1750,111568.93,2,MetroWest,4396.28,4315.8,0.0,Yes
2155,2.0,own,4275,96294.81,1,South Shore,3059.38,3731.48,2.0,No
2156,2.0,rent,2235,105089.45,2,MetroWest,4621.99,4814.91,2.0,No
2157,2.0,own,4666,45150.34,1,North Shore,1863.43,4245.27,2.0,No
2158,2.0,own,4472,77706.36,2,North Shore,2417.86,3763.75,2.0,Yes
2159,1.0,own,3521,76121.48,1,South Shore,2763.93,4418.36,1.0,No
2160,2.0,own,3817,95238.13,2,MetroWest,5535.94,4116.44,2.0,Yes
2161,3.0,own,3403,105875.95,1,MetroWest,4852.05,5162.8,3.0,No
2162,1.0,own,3331,50090.08,3,Middlesex,2823.36,6914.2,1.0,No
2163,3.0,own,2342,66589.79,0,North Shore,1832.08,2938.12,3.0,No
2164,1.0,own,2703,78191.06,0,Middlesex,2518.18,4353.49,1.0,Yes
2165,1.0,own,4457,60085.91,2,South Shore,4379.37,3509.55,1.0,No
2166,2.0,own,4112,92463.1,1,South Shore,2798.05,5610.62,2.0,No
2167,2.0,own,2715,52764.35,1,Middlesex,3221.56,4450.4,2.0,No
2168,2.0,rent,2941,111905.36,1,MetroWest,4666.12,3833.55,2.0,No
2169,1.0,own,3221,84341.84,1,Suffolk,3600.25,3872.99,1.0,No
2170,2.0,own,3492,132801.14,1,MetroWest,3791.41,4367.97,2.0,No
2171,2.0,own,5260,143201.94,2,MetroWest,3891.52,5535.71,2.0,No
2172,2.0,own,3524,97477.72,1,Middlesex,2484.9,3522.14,2.0,No
2173,1.0,own,2405,109366.47,2,Middlesex,2280.61,4773.35,1.0,No
2174,3.0,rent,2738,103048.87,1,South Shore,4352.2,3703.51,3.0,No
2175,4.0,own,2794,92884.7,0,Middlesex,3384.35,4711.47,4.0,No
2176,1.0,own,2574,107727.56,2,Suffolk,4397.44,3692.58,1.0,No
2177,1.0,own,2696,51938.19,1,North Shore,2886.33,2875.17,1.0,No
2178,2.0,rent,3743,52655.41,1,North Shore,1954.52,3186.46,2.0,No
2179,1.0,own,4149,113604.65,1,Suffolk,4065.26,4537.46,1.0,Yes
2180,3.0,own,3021,58134.91,1,South Shore,2187.63,4130.72,3.0,No
2181,1.0,own,3644,82407.3,2,Middlesex,2295.89,3959.02,1.0,No
2182,1.0,own,3340,67117.49,1,South Shore,3439.79,4152.01,1.0,No
2183,1.0,own,4982,106049.64,1,Suffolk,2896.63,4865.94,1.0,No
2184,2.0,own,2789,92848.34,3,Middlesex,2845.8,2946.66,2.0,No
2185,2.0,rent,2422,115175.76,1,Suffolk,4037.68,3324.61,2.0,No
2186,1.0,own,2618,69853.97,1,North Shore,3268.71,3240.6,1.0,Yes
2187,1.0,rent,1362,109393.95,2,Suffolk,5497.26,3809.96,1.0,No
2188,3.0,own,2723,89784.92,1,Middlesex,4054.35,5198.19,3.0,No
2189,2.0,own,2863,110021.35,2,MetroWest,4682.92,4135.37,2.0,Yes
2190,0.0,own,2596,94705.41,3,Suffolk,3359.02,4298.47,0.0,No
2191,1.0,own,3108,49916.44,3,North Shore,2412.84,3541.07,1.0,No
2192,2.0,own,2015,96128.52,2,MetroWest,4783.96,3502.74,2.0,No
2193,2.0,own,3649,62509.75,1,North Shore,2210.24,3793.38,2.0,Yes
2194,2.0,own,2994,95692.3,2,Middlesex,3272.64,3667.74,2.0,No
2195,3.0,rent,995,113468.53,3,Middlesex,3335.61,3156.96,3.0,Yes
2196,2.0,own,2533,114280.76,0,MetroWest,5100.92,4137.43,2.0,No
2197,1.0,rent,4153,91859.49,2,Suffolk,4254.13,4650.82,1.0,No
2198,3.0,own,2488,109056.39,1,Middlesex,2403.56,3611.76,3.0,No
2199,1.0,rent,2863,45239.44,2,North Shore,1744.99,3524.81,1.0,No
2200,3.0,rent,4137,90234.51,2,South Shore,2772.12,4702.5,3.0,Yes
2201,4.0,own,3049,38228.28,0,North Shore,3211.7,3085.9,4.0,No
2202,1.0,own,3816,52399.45,1,North Shore,1986.1,5056.96,1.0,No
2203,2.0,rent,2367,83295.85,2,North Shore,927.94,2708.81,2.0,Yes
2204,1.0,own,3371,99017.68,2,Suffolk,4468.6,4074.37,1.0,Yes
2205,3.0,own,3726,98390.45,1,South Shore,2505.61,3714.72,3.0,No
2206,2.0,own,2807,47489.66,1,North Shore,2356.36,3366.86,2.0,No
2207,3.0,rent,3099,79057.12,1,Middlesex,3113.65,3212.29,3.0,No
2208,1.0,own,3368,116271.36,1,MetroWest,4364.54,4040.89,1.0,Yes
2209,2.0,own,3522,76902.13,1,South Shore,3757.38,4489.87,2.0,No
2210,1.0,own,4582,100124.15,1,Suffolk,4017.25,3801.68,1.0,No
2211,1.0,rent,2536,107443.84,1,Suffolk,3225.07,4045.15,1.0,Yes
2212,2.0,own,4844,122024.29,2,Suffolk,4836.99,4810.14,2.0,No
2213,2.0,own,3203,53199.07,2,North Shore,2089.89,3337.87,2.0,No
2214,2.0,rent,4075,90935.29,2,Middlesex,4665.47,3468.17,2.0,No
2215,1.0,own,3914,87553.03,0,South Shore,2766.48,5347.71,1.0,No
2216,1.0,own,2438,104668.44,1,Suffolk,5181.64,3956.5,1.0,No
2217,3.0,own,3639,99323.25,1,MetroWest,5832.6,5626.32,3.0,No
2218,2.0,own,4544,97254.95,2,Suffolk,3654.19,4003.89,2.0,No
2219,1.0,own,3218,82994.78,2,Middlesex,3591.76,3757.57,1.0,No
2220,1.0,rent,2725,92355.43,1,MetroWest,3916.03,2986.13,1.0,No
2221,2.0,own,1880,85627.52,2,Suffolk,4183.66,3607.2,2.0,No
2222,3.0,own,3627,54353.23,2,North Shore,701.94,3324.38,3.0,Yes
2223,1.0,own,2259,118276.05,1,Suffolk,2525.7,4494.29,1.0,No
2224,2.0,own,3057,60064.63,2,North Shore,2274.94,3998.58,2.0,Yes
2225,2.0,own,3095,74149.12,0,South Shore,4230.95,5022.49,2.0,No
2226,1.0,own,3456,87530.63,1,South Shore,3051.39,3377.86,1.0,No
2227,1.0,own,3903,93537.73,1,Middlesex,4325.22,4987.26,1.0,Yes
2228,0.0,own,3002,85429.08,2,Suffolk,3320.71,3274.35,0.0,Yes
2229,1.0,rent,2650,98714.14,3,South Shore,4077.15,4062.81,1.0,No
2230,2.0,own,2979,44935.9,1,North Shore,2882.04,3154.35,2.0,No
2231,2.0,own,3400,82382.93,2,Middlesex,2736.38,4294.73,2.0,Yes
2232,2.0,own,3580,67694.34,2,North Shore,3635.65,4374.65,2.0,No
2233,2.0,own,2721,72475.44,2,North Shore,2164.39,2816.77,2.0,Yes
2234,3.0,own,2940,67471.64,2,Middlesex,2636.72,3130.08,3.0,No
2235,2.0,own,3941,102982.26,0,Middlesex,1384.23,3706.59,2.0,No
2236,2.0,own,2278,75077.63,3,Middlesex,2952.46,5544.74,2.0,No
