"householdID","est_inc_USD","est_netw_USD","hhold_field","hhold_oldest","hhold_pax","hhold_youngest","homeState","hhold_car","stream_subs","primary"
1065,86440,320599,"Finance",49,1,49,"New York","Sedan",5,"entertain"
1066,98946,395044,"Govt",46,3,14,"Maine","Sedan",1,"consume"
1067,122511,434904,"Tech",44,2,10,"New Hampshire","SUV",4,"consume"
1068,51711,433117,"Govt",45,3,10,"Rhode Island","Sedan",9,"consume"
1069,72703,495306,"Education",47,3,13,"New Hampshire","Sedan",4,"entertain"
1070,138872,519256,"Tech",50,5,15,"New York","Sedan",3,"entertain"
1071,65515,363894,"Other",40,9,7,"Quebec","LuxurySedan",3,"entertain"
1072,83380,474519,"Manufacturing",52,6,17,"New Hampshire","SUV",5,"consume"
1073,68421,408405,"Education",41,4,12,"Maine","SUV",2,"consume"
1074,91317,473591,"Govt",45,5,14,"US_Other","SUV",5,"consume"
1075,46678,327285,"Govt",49,6,14,"Maine","Sedan",5,"consume"
1076,87231,453933,"Govt",42,3,12,"Ontario","Pickup",4,"consume"
1077,77167,495903,"Education",51,3,16,"Quebec","SUV",6,"consume"
1078,91532,593158,"Govt",50,4,16,"Ontario","Sedan",5,"consume"
1079,120275,547382,"Education",45,5,17,"Maine","SUV",4,"consume"
1080,55540,411520,"Services",48,1,48,"Massachusetts","Sedan",5,"consume"
1081,71752,427256,"Govt",38,2,10,"Ontario","SUV",3,"entertain"
1082,117150,456555,"Tech",43,4,10,"Maine","",3,"entertain"
1083,48264,410056,"Govt",51,2,18,"Maine","SUV",0,"consume"
1084,133656,525269,"Tech",49,2,21,"Maine","Compact/Hybrid",3,"entertain"
1085,111102,451153,"Finance",34,2,11,"Maine","SUV",4,"entertain"
1086,37441,366636,"Education",42,3,17,"Massachusetts","LuxurySedan",5,"consume"
1087,70963,532132,"Govt",45,2,15,"Massachusetts","",3,"consume"
1088,75115,429818,"Finance",47,3,16,"Maine","LuxurySedan",3,"entertain"
1089,74995,465870,"Govt",46,4,16,"New Hampshire","SUV",4,"entertain"
1090,61441,390659,"Services",39,8,6,"Vermont","LuxurySedan",5,"consume"
1091,109169,544418,"Govt",48,4,17,"US_Other","Pickup",7,"entertain"
1092,110357,530521,"Govt",49,5,4,"Maine","SUV",1,"consume"
1093,144749,528652,"Tech",52,5,9,"Quebec","SUV",5,"consume"
1094,60456,327911,"Education",45,3,16,"US_Other","SUV",5,"entertain"
1095,111681,521053,"Services",40,5,14,"Vermont","Pickup",4,"entertain"
1096,138557,446179,"Tech",46,7,5,"Maine","SUV",4,"entertain"
1097,114909,542749,"Services",44,4,18,"Quebec","Sedan",6,"consume"
1098,78392,558458,"Govt",51,3,17,"Maine","SUV",5,"entertain"
1099,109034,481110,"Services",44,7,16,"Maine","",5,"entertain"
1100,82671,460083,"Govt",44,5,14,"Ontario","Compact/Hybrid",6,"consume"
1101,85989,492872,"Govt",41,3,10,"New Hampshire","SUV",2,"consume"
1102,146406,485325,"Tech",45,5,17,"Maine","SUV",5,"entertain"
1103,135004,474422,"Finance",38,4,12,"US_Other","SUV",0,"entertain"
1104,140317,524171,"Tech",38,4,17,"New Hampshire","Pickup",3,"entertain"
1105,101883,607054,"Govt",57,5,10,"New Hampshire","Compact/Hybrid",2,"entertain"
1106,98789,519519,"Finance",42,4,12,"Maine","Sedan",6,"consume"
1107,103561,528627,"Finance",44,5,9,"Ontario","SUV",4,"entertain"
1108,82149,436186,"Education",40,2,16,"Vermont","LuxurySedan",3,"consume"
1109,78346,470629,"Education",46,3,14,"Maine","Compact/Hybrid",4,"consume"
1110,82162,522253,"Services",41,4,15,"US_Other","Sedan",5,"entertain"
1111,73707,339810,"Finance",46,4,2,"Massachusetts","Compact/Hybrid",4,"entertain"
1112,78396,511029,"Govt",52,5,16,"Vermont","Sedan",4,"consume"
1113,62568,395068,"Services",46,4,11,"New Hampshire","Sedan",4,"consume"
1114,72607,478426,"Services",44,6,19,"Maine","Sedan",5,"entertain"
1115,48558,455185,"Govt",45,6,8,"Maine","LuxurySedan",5,"entertain"
1116,78940,405741,"Govt",47,6,20,"New Hampshire","Sedan",3,"entertain"
1117,107293,390777,"Finance",51,6,13,"Maine","Pickup",4,"consume"
1118,83515,415540,"Services",44,3,15,"Quebec","Compact/Hybrid",7,"consume"
1119,93295,377545,"Finance",50,3,20,"Rhode Island","Compact/Hybrid",4,"entertain"
1120,137363,517072,"Tech",44,4,15,"Maine","SUV",4,"consume"
1121,139419,535082,"Tech",46,2,15,"Maine","SUV",4,"consume"
1122,98434,335907,"Finance",45,4,10,"Maine","SUV",5,"consume"
1123,107306,586547,"Services",57,4,20,"Vermont","",3,"entertain"
1124,100544,567529,"Govt",46,6,10,"New Hampshire","SUV",4,"consume"
1125,102461,534466,"Services",38,4,6,"Massachusetts","LuxurySedan",2,"entertain"
1126,65270,378891,"Other",44,7,10,"New York","LuxurySedan",2,"entertain"
1127,131350,488685,"Finance",54,6,12,"Maine","SUV",4,"entertain"
1128,71404,442943,"Education",41,3,13,"Maine","SUV",5,"consume"
1129,120988,547875,"Services",51,2,16,"New Hampshire","SUV",4,"consume"
1130,106347,458777,"Services",33,8,12,"Maine","Sedan",4,"entertain"
1131,81384,452187,"Govt",43,3,20,"US_Other","SUV",5,"entertain"
1132,68102,503720,"Services",46,5,19,"Maine","Sedan",4,"entertain"
1133,51775,423544,"Govt",36,5,18,"Massachusetts","LuxurySedan",3,"entertain"
1134,62411,364312,"Services",52,6,13,"Rhode Island","LuxurySedan",7,"consume"
1135,85473,420331,"Services",49,7,19,"US_Other","Sedan",5,"consume"
1136,103792,422327,"Services",42,3,20,"Vermont","",2,"entertain"
1137,45541,368626,"Govt",40,5,15,"New York","Compact/Hybrid",3,"consume"
1138,132154,598900,"Tech",43,1,43,"Maine","Compact/Hybrid",5,"consume"
1139,106883,478490,"Finance",45,8,16,"Rhode Island","Pickup",5,"entertain"
1140,76492,333022,"Tech",39,2,12,"Maine","SUV",2,"consume"
1141,125526,470903,"Finance",39,7,20,"Maine","SUV",4,"entertain"
1142,74297,447155,"Services",44,1,44,"New Hampshire","Pickup",4,"consume"
1143,74687,410398,"Education",51,4,15,"Maine","Sedan",4,"entertain"
1144,86121,383559,"Education",46,5,12,"Maine","Sedan",7,"entertain"
1145,85382,474395,"Services",49,4,12,"Maine","LuxurySedan",4,"entertain"
1146,85417,458056,"Education",40,2,17,"Maine","LuxurySedan",7,"consume"
1147,84239,516083,"Govt",47,5,14,"Can_Other","SUV",2,"entertain"
1148,94326,517976,"Services",45,2,16,"New Hampshire","",0,"consume"
1149,79608,464896,"Services",50,5,15,"Maine","Sedan",4,"consume"
1150,50229,369811,"Govt",46,2,10,"Massachusetts","SUV",6,"entertain"
1151,92289,430947,"Tech",34,6,9,"Maine","Sedan",4,"consume"
1152,88029,384922,"Education",46,2,15,"Maine","SUV",4,"entertain"
1153,82361,442239,"Education",47,4,16,"Quebec","SUV",3,"entertain"
1154,97527,435080,"Tech",48,4,10,"Maine","SUV",2,"consume"
1155,68291,334733,"Tech",49,3,13,"Maine","LuxurySedan",2,"entertain"
1156,73684,415522,"Tech",43,7,11,"Maine","Sedan",4,"entertain"
1157,145955,463406,"Finance",34,5,15,"Maine","LuxurySedan",3,"consume"
1158,71725,536897,"Govt",47,6,18,"Maine","SUV",2,"entertain"
1159,101726,587428,"Govt",49,5,11,"Maine","SUV",3,"consume"
1160,84681,468597,"Services",45,4,17,"Quebec","SUV",10,"consume"
1161,98110,424597,"Tech",37,6,14,"New Hampshire","SUV",4,"consume"
1162,85398,515131,"Govt",46,7,15,"New Hampshire","LuxurySedan",1,"entertain"
1163,68646,412184,"Govt",48,5,7,"Maine","Compact/Hybrid",2,"entertain"
1164,100660,520427,"Manufacturing",44,8,12,"US_Other","SUV",4,"consume"
1165,63970,489594,"Govt",49,2,10,"Maine","LuxurySedan",3,"entertain"
1166,76667,395526,"Other",46,6,15,"Rhode Island","Sedan",3,"consume"
1167,100100,374140,"Finance",50,5,12,"Maine","Sedan",2,"consume"
1168,25216,446857,"Govt",44,3,11,"Maine","LuxurySedan",2,"consume"
1169,82164,500298,"Services",48,7,13,"New York","SUV",2,"entertain"
1170,64391,326413,"Services",51,4,14,"Quebec","Compact/Hybrid",2,"consume"
1171,39739,342605,"Education",51,1,51,"Vermont","LuxurySedan",3,"entertain"
1172,144341,552482,"Finance",50,5,11,"Vermont","SUV",5,"entertain"
1173,100823,504393,"Education",46,5,12,"New Hampshire","SUV",4,"consume"
1174,65618,402422,"Other",58,5,15,"New Hampshire","SUV",4,"entertain"
1175,156720,565868,"Finance",53,4,14,"Ontario","LuxurySedan",4,"entertain"
1176,51394,533592,"Govt",43,5,13,"Maine","SUV",8,"consume"
1177,113281,460535,"Finance",51,5,9,"Maine","SUV",5,"entertain"
1178,44528,370101,"Tech",49,6,12,"Maine","SUV",1,"consume"
1179,101887,473377,"Finance",44,3,19,"Rhode Island","LuxurySedan",6,"entertain"
1180,87726,453016,"Services",35,4,15,"New Hampshire","SUV",9,"entertain"
1181,60971,568524,"Education",37,6,12,"New Hampshire","Pickup",5,"entertain"
1182,83276,469394,"Govt",52,3,10,"Quebec","LuxurySedan",4,"consume"
1183,84324,463702,"Finance",45,4,12,"Maine","Sedan",1,"consume"
1184,102683,564670,"Govt",39,5,15,"New Hampshire","SUV",4,"entertain"
1185,119272,419524,"Finance",37,2,15,"Maine","Sedan",1,"entertain"
1186,133617,465090,"Finance",47,4,9,"Maine","SUV",7,"entertain"
1187,81369,436336,"Govt",44,2,10,"New York","SUV",5,"entertain"
1188,147776,559246,"Tech",51,5,12,"Maine","SUV",8,"entertain"
1189,77597,388335,"Finance",45,3,5,"New Hampshire","",7,"consume"
1190,97093,508201,"Govt",54,1,14,"New Hampshire","",2,"entertain"
1191,110754,535024,"Services",45,7,16,"US_Other","Pickup",7,"consume"
1192,116253,508952,"Finance",44,4,16,"Can_Other","Sedan",3,"consume"
1193,123436,569456,"Services",47,3,12,"New Hampshire","SUV",4,"consume"
1194,92511,451483,"Education",41,5,15,"Maine","LuxurySedan",4,"entertain"
1195,56880,412953,"Govt",46,4,15,"New Hampshire","SUV",5,"consume"
1196,123372,566121,"Manufacturing",48,8,7,"Quebec","SUV",5,"entertain"
1197,68013,499420,"Govt",37,5,16,"US_Other","Pickup",5,"entertain"
1198,55237,443808,"Education",55,5,13,"Maine","Compact/Hybrid",5,"entertain"
1199,105883,527274,"Govt",50,3,14,"Can_Other","SUV",3,"consume"
1200,48403,440033,"Services",41,5,16,"US_Other","",3,"entertain"
1201,127848,477427,"Finance",48,6,12,"US_Other","Compact/Hybrid",0,"consume"
1202,136387,437629,"Tech",47,3,14,"Massachusetts","SUV",5,"consume"
1203,80827,472802,"Education",37,3,17,"Maine","SUV",6,"entertain"
1204,62743,527628,"Govt",46,1,46,"Vermont","Pickup",6,"entertain"
1205,107983,439271,"Govt",43,5,7,"Maine","Sedan",5,"entertain"
1206,120186,431172,"Finance",43,1,43,"Quebec","Compact/Hybrid",5,"consume"
1207,63576,459732,"Govt",47,2,18,"Maine","SUV",6,"consume"
1208,79771,464757,"Services",52,6,13,"Massachusetts","SUV",6,"consume"
1209,137751,541623,"Finance",46,3,20,"Massachusetts","SUV",2,"consume"
1210,99421,444184,"Education",51,1,51,"Maine","SUV",2,"consume"
1211,89130,522466,"Services",36,4,13,"Massachusetts","",0,"consume"
1212,98148,475712,"Services",48,4,13,"New York","LuxurySedan",4,"entertain"
1213,157025,543778,"Tech",42,4,16,"Maine","Pickup",2,"entertain"
1214,94687,502508,"Govt",48,6,11,"Ontario","SUV",3,"entertain"
1215,134336,591177,"Finance",48,9,20,"New York","SUV",6,"consume"
1216,71302,418856,"Services",46,1,46,"Maine","SUV",6,"entertain"
1217,5197,267304,"Govt",54,1,54,"Maine","SUV",4,"entertain"
1218,89570,448496,"Education",43,4,12,"Maine","Compact/Hybrid",3,"entertain"
1219,77457,426069,"Services",51,7,15,"Rhode Island","Pickup",4,"consume"
1220,98813,535230,"Education",48,5,19,"US_Other","Sedan",1,"consume"
1221,87210,494355,"Govt",47,5,11,"New Hampshire","SUV",4,"consume"
1222,57596,269277,"Finance",53,5,13,"Can_Other","LuxurySedan",4,"consume"
1223,56358,337733,"Services",54,4,12,"New Hampshire","SUV",3,"consume"
1224,70755,465268,"Education",50,6,21,"Ontario","Compact/Hybrid",6,"entertain"
1225,93929,581901,"Other",41,4,14,"Maine","Sedan",4,"consume"
1226,63240,459483,"Govt",50,4,13,"Massachusetts","SUV",5,"entertain"
1227,54607,381045,"Manufacturing",41,7,17,"US_Other","Pickup",4,"entertain"
1228,88193,425701,"Govt",48,4,11,"Quebec","LuxurySedan",1,"consume"
1229,116575,597231,"Education",39,3,14,"New Hampshire","SUV",4,"entertain"
1230,75595,539396,"Govt",46,7,10,"US_Other","Compact/Hybrid",3,"entertain"
1231,125444,534964,"Tech",48,6,15,"Maine","SUV",4,"consume"
1232,65092,458229,"Govt",45,5,11,"Maine","LuxurySedan",3,"consume"
1233,103692,347444,"Tech",52,6,13,"New York","LuxurySedan",3,"consume"
1234,91256,489713,"Tech",41,3,13,"Maine","SUV",5,"consume"
1235,114980,534527,"Tech",46,7,13,"Maine","Sedan",5,"consume"
1236,95390,429464,"Finance",46,4,11,"Quebec","Sedan",5,"consume"
1237,77623,454591,"Education",52,5,22,"New Hampshire","SUV",6,"consume"
1238,117547,541481,"Tech",44,6,13,"Vermont","Compact/Hybrid",3,"entertain"
1239,144394,514663,"Finance",54,4,16,"New York","LuxurySedan",5,"entertain"
1240,79022,558228,"Govt",44,4,10,"Maine","Compact/Hybrid",3,"entertain"
1241,102273,499014,"Other",48,1,48,"Maine","SUV",3,"consume"
1242,46568,435248,"Govt",50,6,12,"US_Other","LuxurySedan",2,"entertain"
1243,59944,445078,"Govt",49,2,14,"Maine","LuxurySedan",3,"consume"
1244,142071,536832,"Finance",52,7,8,"Vermont","SUV",6,"entertain"
1245,146879,455200,"Tech",38,4,9,"New Hampshire","LuxurySedan",8,"consume"
1246,66539,364111,"Govt",51,6,17,"US_Other","Pickup",5,"entertain"
1247,89754,384111,"Services",47,3,17,"Maine","Compact/Hybrid",7,"consume"
1248,94092,382511,"Tech",48,5,14,"Maine","Sedan",6,"consume"
1249,124457,541059,"Finance",49,5,17,"Vermont","LuxurySedan",5,"consume"
1250,76169,405352,"Services",54,2,17,"Rhode Island","SUV",4,"consume"
1251,61160,396646,"Govt",41,6,18,"Maine","Pickup",4,"entertain"
1252,95265,519214,"Services",54,6,7,"New Hampshire","LuxurySedan",6,"entertain"
1253,96416,566648,"Finance",42,6,16,"Rhode Island","Sedan",6,"entertain"
1254,30392,414726,"Services",44,6,12,"Maine","Pickup",4,"consume"
1255,116778,427506,"Tech",44,4,18,"Vermont","SUV",3,"entertain"
1256,121313,488344,"Other",47,1,47,"Maine","SUV",5,"entertain"
1257,87863,392209,"Tech",46,5,10,"Ontario","Pickup",5,"consume"
1258,124243,424063,"Finance",44,3,11,"Massachusetts","LuxurySedan",5,"entertain"
1259,84222,424339,"Finance",42,4,8,"Maine","Sedan",5,"entertain"
1260,126962,547657,"Tech",44,3,16,"New Hampshire","LuxurySedan",6,"entertain"
1261,44118,329813,"Govt",47,1,47,"New Hampshire","SUV",6,"consume"
1262,85351,406750,"Services",47,3,11,"Vermont","LuxurySedan",2,"entertain"
1263,116880,507174,"Govt",50,4,15,"New York","SUV",5,"consume"
1264,114063,424660,"Finance",44,8,13,"Massachusetts","LuxurySedan",4,"consume"
1265,67651,394545,"Education",59,2,15,"Maine","Pickup",3,"consume"
1266,86629,484084,"Services",46,6,13,"Rhode Island","Compact/Hybrid",3,"entertain"
1267,134686,523919,"Finance",47,2,11,"New Hampshire","Sedan",8,"entertain"
1268,141732,564866,"Tech",46,4,11,"Quebec","SUV",4,"entertain"
1269,125416,428952,"Tech",51,5,16,"New Hampshire","SUV",2,"entertain"
1270,69046,475955,"Services",46,8,11,"Maine","LuxurySedan",7,"entertain"
1271,57854,277312,"Govt",42,5,7,"Maine","SUV",0,"consume"
1272,127896,500551,"Finance",41,3,7,"New York","",5,"entertain"
1273,79211,461487,"Govt",53,5,16,"Maine","Pickup",2,"entertain"
1274,96514,545005,"Govt",46,5,9,"New Hampshire","LuxurySedan",2,"entertain"
1275,88511,420523,"Finance",42,3,11,"Rhode Island","Pickup",2,"entertain"
1276,101501,459770,"Services",51,4,12,"Maine","Compact/Hybrid",2,"consume"
1277,75679,485036,"Education",35,3,15,"New Hampshire","LuxurySedan",7,"entertain"
1278,89690,453344,"Education",47,3,18,"Maine","Compact/Hybrid",4,"entertain"
1279,88120,425464,"Finance",43,4,14,"Maine","Compact/Hybrid",4,"entertain"
1280,93726,373546,"Finance",46,5,21,"Maine","Sedan",0,"entertain"
1281,162290,628506,"Tech",47,4,10,"Maine","",4,"entertain"
1282,75638,433192,"Services",46,6,9,"Maine","LuxurySedan",1,"consume"
1283,60584,395885,"Services",47,3,17,"New Hampshire","SUV",5,"consume"
1284,45769,419777,"Govt",45,5,14,"New York","SUV",6,"consume"
1285,68901,400075,"Education",39,5,14,"Maine","SUV",6,"consume"
1286,131073,539740,"Finance",56,5,8,"Maine","SUV",2,"consume"
1287,93461,473164,"Tech",43,5,10,"Maine","SUV",4,"entertain"
1288,69375,485930,"Govt",47,3,13,"Quebec","LuxurySedan",3,"consume"
1289,48064,310326,"Finance",49,3,18,"Quebec","Pickup",0,"entertain"
1290,137275,454921,"Finance",51,6,11,"Can_Other","LuxurySedan",4,"consume"
1291,123875,454414,"Manufacturing",58,1,58,"New Hampshire","SUV",4,"consume"
1292,71889,429394,"Govt",53,7,10,"New York","LuxurySedan",6,"consume"
1293,155950,700625,"Finance",52,5,9,"New Hampshire","LuxurySedan",5,"consume"
1294,97248,492711,"Tech",60,3,12,"Massachusetts","LuxurySedan",4,"consume"
1295,109463,481112,"Tech",42,1,42,"Maine","LuxurySedan",3,"consume"
1296,101583,531023,"Services",45,4,17,"Maine","SUV",3,"consume"
1297,77535,490595,"Services",46,5,17,"New Hampshire","Sedan",7,"consume"
1298,95435,482993,"Finance",41,4,15,"Vermont","Sedan",4,"consume"
1299,46648,390303,"Education",53,3,13,"Ontario","SUV",6,"entertain"
1300,86710,479167,"Services",48,4,12,"Connecticut","SUV",6,"entertain"
1301,100228,441745,"Finance",47,2,12,"Maine","SUV",4,"entertain"
1302,95043,460964,"Education",36,10,9,"Maine","LuxurySedan",9,"entertain"
1303,127311,538838,"Finance",41,5,17,"Maine","SUV",5,"consume"
1304,78112,460081,"Education",52,4,14,"New York","SUV",7,"entertain"
1305,70812,444914,"Govt",49,4,5,"Vermont","LuxurySedan",3,"entertain"
1306,131812,616296,"Govt",43,4,20,"Vermont","",2,"entertain"
1307,70888,449808,"Govt",51,3,10,"Ontario","SUV",2,"entertain"
1308,124871,535144,"Finance",46,6,17,"Vermont","SUV",7,"consume"
1309,84022,378301,"Govt",37,4,10,"Quebec","SUV",4,"consume"
1310,105757,505977,"Govt",38,6,9,"Massachusetts","LuxurySedan",5,"consume"
1311,128965,489485,"Services",40,5,8,"Connecticut","SUV",3,"consume"
1312,81182,400241,"Education",46,5,14,"New Hampshire","LuxurySedan",4,"consume"
1313,66297,455859,"Govt",40,5,20,"Quebec","LuxurySedan",4,"entertain"
1314,91695,507829,"Govt",55,3,11,"Rhode Island","SUV",7,"entertain"
1315,138972,574250,"Tech",51,7,5,"Maine","",3,"entertain"
1316,95733,438477,"Other",38,3,14,"US_Other","SUV",4,"entertain"
1317,78855,430354,"Govt",42,2,11,"Maine","",3,"consume"
1318,122542,443180,"Finance",46,3,18,"Can_Other","LuxurySedan",11,"entertain"
1319,87572,427628,"Services",45,4,15,"US_Other","LuxurySedan",5,"entertain"
1320,99630,503436,"Govt",43,5,18,"Maine","SUV",4,"entertain"
1321,92534,476369,"Services",43,3,15,"New York","SUV",5,"consume"
1322,142716,569317,"Finance",42,4,9,"Maine","Sedan",5,"consume"
1323,51065,426684,"Govt",50,2,13,"Vermont","Sedan",4,"entertain"
1324,62553,380035,"Govt",38,1,38,"Ontario","SUV",3,"entertain"
1325,79488,365818,"Services",48,6,11,"Maine","Sedan",3,"entertain"
1326,121862,508211,"Tech",54,4,5,"Rhode Island","LuxurySedan",5,"entertain"
1327,51512,480010,"Govt",31,3,14,"Rhode Island","Pickup",6,"entertain"
1328,93882,476006,"Services",46,4,12,"Quebec","Pickup",4,"entertain"
1329,59187,484899,"Services",39,3,14,"Maine","SUV",4,"entertain"
1330,122542,489773,"Finance",44,4,9,"Quebec","",7,"entertain"
1331,83913,385585,"Other",48,1,48,"New York","SUV",3,"consume"
1332,109847,562500,"Other",40,1,40,"Connecticut","SUV",5,"consume"
1333,104106,567059,"Govt",38,6,13,"New Hampshire","",2,"entertain"
1334,93109,487616,"Education",48,4,18,"Maine","Pickup",4,"entertain"
1335,89071,387826,"Finance",44,4,17,"Maine","LuxurySedan",2,"entertain"
1336,78773,499374,"Education",38,4,11,"Maine","Sedan",5,"entertain"
1337,99228,503926,"Govt",49,6,12,"New York","SUV",3,"consume"
1338,47476,403616,"Govt",34,4,6,"Maine","Sedan",1,"entertain"
1339,123176,534556,"Govt",52,5,21,"US_Other","Sedan",2,"entertain"
1340,119914,433857,"Tech",49,3,12,"New Hampshire","SUV",5,"entertain"
1341,108834,523583,"Services",43,5,12,"Maine","SUV",7,"consume"
1342,51321,428295,"Govt",38,1,38,"US_Other","Pickup",5,"entertain"
1343,69565,496388,"Services",51,2,16,"Maine","Pickup",0,"consume"
1344,114798,517058,"Tech",43,2,8,"Massachusetts","SUV",4,"consume"
1345,110411,492878,"Finance",45,5,9,"Maine","Sedan",4,"entertain"
1346,100838,493427,"Education",45,3,13,"Maine","Pickup",5,"entertain"
1347,91004,528254,"Govt",53,2,18,"New Hampshire","Compact/Hybrid",3,"entertain"
1348,99741,497898,"Govt",48,7,12,"Rhode Island","Sedan",3,"entertain"
1349,68006,377068,"Govt",36,4,20,"Maine","Pickup",5,"consume"
1350,80217,437826,"Govt",34,6,14,"Maine","Pickup",4,"consume"
